year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,3,G4,Allegiant Air,EVV,"Evansville, IN: Evansville Regional",9,2,0.22,0.89,0.22,0,0.67,0,0,127,22,25,14,0,66
2023,3,G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",52,1,1,0,0,0,0,2,0,50,50,0,0,0,0
2023,3,G4,Allegiant Air,EYW,"Key West, FL: Key West International",63,12,2.64,0.19,5.27,0,3.89,1,0,541,161,4,235,0,141
2023,3,G4,Allegiant Air,FAR,"Fargo, ND: Hector International",84,13,4.61,0,3.79,0,4.6,0,0,762,354,0,194,0,214
2023,3,G4,Allegiant Air,FAT,"Fresno, CA: Fresno Yosemite International",53,22,2.49,1.62,7.24,0,10.66,0,0,1055,150,46,277,0,582
2023,3,G4,Allegiant Air,FCA,"Kalispell, MT: Glacier Park International",18,6,2.1,0,2.67,0,1.23,0,0,217,93,0,75,0,49
2023,3,G4,Allegiant Air,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",327,153,18.77,3.89,68.8,0,61.54,2,1,12278,1328,410,4724,0,5816
2023,3,G4,Allegiant Air,FNT,"Flint, MI: Bishop International",164,90,13.63,4.12,15.28,0,56.96,0,0,6011,741,422,1070,0,3778
2023,3,G4,Allegiant Air,FSD,"Sioux Falls, SD: Joe Foss Field",124,24,11.28,0,7.09,0,5.63,5,1,1646,866,0,353,0,427
2023,3,G4,Allegiant Air,FWA,"Fort Wayne, IN: Fort Wayne International",93,11,2.06,0,6.28,0.04,2.61,0,0,643,133,0,221,2,287
2023,3,G4,Allegiant Air,GEG,"Spokane, WA: Spokane International",27,17,2.73,0.25,4.41,0,9.6,1,0,1122,164,9,185,0,764
2023,3,G4,Allegiant Air,GFK,"Grand Forks, ND: Grand Forks International",24,2,0.06,0,1.07,0,0.87,1,0,101,5,0,22,0,74
2023,3,G4,Allegiant Air,GJT,"Grand Junction, CO: Grand Junction Regional",18,3,0.04,0,2.26,0,0.7,0,0,121,1,0,73,0,47
2023,3,G4,Allegiant Air,GRI,"Grand Island, NE: Central Nebraska Regional",18,10,0.49,0.69,2.87,0,5.96,0,0,329,23,33,63,0,210
2023,3,G4,Allegiant Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",221,72,10.34,4.49,13.92,0,43.24,0,0,7800,880,238,866,0,5816
2023,3,G4,Allegiant Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",16,5,0.85,0,1.56,0,2.59,0,0,277,31,0,57,0,189
2023,3,G4,Allegiant Air,GSP,"Greer, SC: Greenville-Spartanburg International",27,6,0.55,0,2.69,0,2.76,1,0,542,78,0,284,0,180
2023,3,G4,Allegiant Air,GTF,"Great Falls, MT: Great Falls International",18,3,0.25,0,2.14,0,0.61,0,0,135,10,0,100,0,25
2023,3,G4,Allegiant Air,HGR,"Hagerstown, MD: Hagerstown Regional-Richard A. Henson Field",18,5,1.99,0,0.06,0,2.95,0,0,545,195,0,8,0,342
2023,3,G4,Allegiant Air,HOU,"Houston, TX: William P Hobby",41,13,2.03,1.41,6.52,0,3.05,0,0,671,103,43,214,0,311
2023,3,G4,Allegiant Air,HTS,"Ashland, WV: Tri-State/Milton J. Ferguson Field",18,4,0.62,0,0.75,0,2.63,1,0,261,24,0,26,0,211
2023,3,G4,Allegiant Air,IAD,"Washington, DC: Washington Dulles International",44,8,2.82,1,1.38,0,2.79,0,0,2083,139,1728,49,0,167
2023,3,G4,Allegiant Air,IAG,"Niagara Falls, NY: Niagara Falls International",29,5,1.24,0.88,1.71,0,1.17,1,0,438,69,38,271,0,60
2023,3,G4,Allegiant Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",25,5,1.05,1.67,0.42,0,1.87,0,0,187,75,58,11,0,43
2023,3,G4,Allegiant Air,IDA,"Idaho Falls, ID: Idaho Falls Regional",31,5,1.07,0,0.73,0,3.21,0,0,232,70,0,39,0,123
2023,3,G4,Allegiant Air,IND,"Indianapolis, IN: Indianapolis International",179,52,7.39,0.91,10.83,0.17,32.71,3,0,3883,738,291,523,19,2312
2023,3,G4,Allegiant Air,JAX,"Jacksonville, FL: Jacksonville International",78,33,6.47,2.01,9.49,0,15.03,1,0,3903,746,1813,340,0,1004
2023,3,G4,Allegiant Air,LAS,"Las Vegas, NV: Harry Reid International",757,336,45.7,10.08,130.94,0.56,148.72,2,0,24464,4723,1753,7296,27,10665
2023,3,G4,Allegiant Air,LAX,"Los Angeles, CA: Los Angeles International",100,48,10.46,1.84,19.3,0.44,15.96,0,0,5083,2587,89,841,31,1535
2023,3,G4,Allegiant Air,LCK,"Columbus, OH: Rickenbacker International",76,27,5.89,0.61,4.51,0,15.99,0,0,1653,363,123,191,0,976
2023,3,G4,Allegiant Air,LEX,"Lexington, KY: Blue Grass",58,15,3.51,0.12,4.07,0.64,6.66,0,1,1357,288,8,347,30,684
2023,3,G4,Allegiant Air,LRD,"Laredo, TX: Laredo International",9,1,0,0,0,0,1,0,0,55,0,0,0,0,55
2023,3,G4,Allegiant Air,MCI,"Kansas City, MO: Kansas City International",23,8,4,0.81,1.78,0,1.41,0,0,580,450,22,72,0,36
2023,3,G4,Allegiant Air,MDT,"Harrisburg, PA: Harrisburg International",76,28,8.5,0,6.34,0,13.16,1,0,1921,605,0,508,0,808
2023,3,G4,Allegiant Air,MDW,"Chicago, IL: Chicago Midway International",27,7,1.75,0.22,1.44,0,3.59,0,0,1005,233,103,415,0,254
2023,3,G4,Allegiant Air,MEM,"Memphis, TN: Memphis International",72,18,7.9,0.67,6.91,0,2.52,0,0,987,580,23,290,0,94
2023,3,G4,Allegiant Air,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",45,9,2.06,0.53,3.82,0,2.59,0,0,473,190,10,134,0,139
2023,3,G4,Allegiant Air,MFR,"Medford, OR: Rogue Valley International - Medford",9,5,1.11,0.34,1.92,0,1.63,0,0,160,31,11,56,0,62
2023,3,G4,Allegiant Air,MLB,"Melbourne, FL: Melbourne Orlando International",18,5,3.58,0,0,0,1.42,0,0,526,469,0,0,0,57
2023,3,G4,Allegiant Air,MLI,"Moline, IL: Quad Cities International",45,8,1.09,1.65,2.86,0,2.4,0,0,575,123,162,126,0,164
2023,3,G4,Allegiant Air,MOT,"Minot, ND: Minot International",26,6,0.83,0,1.41,0.58,3.18,2,0,160,20,0,29,21,90
2023,3,G4,Allegiant Air,MRY,"Monterey, CA: Monterey Regional",9,5,1.94,0,0.82,0,2.24,0,0,555,413,0,45,0,97
2023,3,G4,Allegiant Air,MSO,"Missoula, MT: Missoula Montana",27,15,2.59,0,4.23,0,8.17,0,0,1264,225,0,222,0,817
2023,3,G4,Allegiant Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",65,13,2.17,0,3.73,0,7.1,2,1,971,392,0,135,0,444
2023,3,G4,Allegiant Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",9,6,2.51,0,1.5,0,1.99,0,0,357,74,0,82,0,201
2023,3,G4,Allegiant Air,MYR,"Myrtle Beach, SC: Myrtle Beach International",36,10,1.19,0.65,3.67,0,4.5,0,0,344,40,11,112,0,181
2023,3,G4,Allegiant Air,OAK,"Oakland, CA: Metro Oakland International",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,3,G4,Allegiant Air,OKC,"Oklahoma City, OK: Will Rogers World",9,2,0,0,0.55,0,1.45,0,0,146,0,0,29,0,117
2023,3,G4,Allegiant Air,OMA,"Omaha, NE: Eppley Airfield",54,9,0.72,0.64,3.39,0,4.25,0,0,463,48,29,129,0,257
2023,3,G4,Allegiant Air,ORF,"Norfolk, VA: Norfolk International",27,17,2.69,1.65,3.4,0,9.26,0,0,1674,363,133,269,0,909
2023,3,G4,Allegiant Air,OWB,"Owensboro, KY: Owensboro Daviess County Regional",9,1,0,0,1,0,0,0,0,156,0,0,156,0,0
2023,3,G4,Allegiant Air,PBG,"Plattsburgh, NY: Plattsburgh International",36,7,4.25,1,1.75,0,0,0,0,548,300,197,51,0,0
2023,3,G4,Allegiant Air,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",54,23,1.08,0,19.63,0,2.29,3,0,1943,453,0,1382,0,108
2023,3,G4,Allegiant Air,PDX,"Portland, OR: Portland International",10,7,0,0,3.26,0,3.74,0,0,235,0,0,82,0,153
2023,3,G4,Allegiant Air,PGD,"Punta Gorda, FL: Punta Gorda Airport",704,321,48.53,11.13,171.07,0,90.26,4,1,28030,8012,1594,9967,0,8457
2023,3,G4,Allegiant Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",27,13,3.53,0,5.45,0,4.02,1,0,606,121,0,177,0,308
2023,3,G4,Allegiant Air,PIA,"Peoria, IL: General Downing - Peoria International",104,30,9.53,1.57,7.83,0.76,10.31,1,0,1662,318,96,724,26,498
2023,3,G4,Allegiant Air,PIE,"St. Petersburg, FL: St Pete Clearwater International",726,224,30.92,7.96,119.33,0.08,65.7,4,1,19516,3874,655,8711,2,6274
2023,3,G4,Allegiant Air,PIT,"Pittsburgh, PA: Pittsburgh International",100,37,8.84,0.5,9.92,0,17.74,2,1,2720,357,8,589,0,1766
2023,3,G4,Allegiant Air,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",18,4,1.76,0,0.9,0,1.33,0,0,261,194,0,14,0,53
2023,3,G4,Allegiant Air,PSM,"Portsmouth, NH: Portsmouth International at Pease",29,2,1.03,0,0.25,0,0.72,0,1,56,25,0,5,0,26
2023,3,G4,Allegiant Air,PSP,"Palm Springs, CA: Palm Springs International",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,3,G4,Allegiant Air,PVD,"Providence, RI: Rhode Island Tf Green International",22,4,0.44,0.88,0.82,0,1.86,0,0,123,15,14,16,0,78
2023,3,G4,Allegiant Air,PVU,"Provo, UT: Provo Municipal",184,111,23.74,3.75,17.28,0.89,65.34,3,5,10930,3713,1189,1788,30,4210
2023,3,G4,Allegiant Air,RAP,"Rapid City, SD: Rapid City Regional",22,10,4.03,2.97,2.03,0,0.97,0,0,567,211,260,62,0,34
2023,3,G4,Allegiant Air,RFD,"Rockford, IL: Chicago/Rockford International",90,10,4.29,0.77,1.62,0,3.32,0,1,894,423,96,100,0,275
2023,3,G4,Allegiant Air,RIC,"Richmond, VA: Richmond International",53,18,6.3,0,1.96,0,9.73,1,0,933,268,0,92,0,573
2023,3,G4,Allegiant Air,RNO,"Reno, NV: Reno/Tahoe International",9,6,1.56,0,1.48,0,2.96,0,0,246,39,0,54,0,153
2023,3,G4,Allegiant Air,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",27,4,2.45,0,0.1,0,1.44,1,0,295,197,0,5,0,93
2023,3,G4,Allegiant Air,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",18,4,1.93,0,2.07,0,0,0,0,71,34,0,37,0,0
2023,3,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",34,13,1.75,1.64,8.28,0,1.33,0,0,560,62,118,312,0,68
2023,3,G4,Allegiant Air,SAT,"San Antonio, TX: San Antonio International",9,2,1,0,1,0,0,0,0,143,119,0,24,0,0
2023,3,G4,Allegiant Air,SAV,"Savannah, GA: Savannah/Hilton Head International",61,17,1.35,0,3.79,0,11.86,0,0,2329,285,0,1103,0,941
2023,3,G4,Allegiant Air,SBN,"South Bend, IN: South Bend International",81,14,3.86,1.63,2.38,0,6.13,1,0,1254,416,291,97,0,450
2023,3,G4,Allegiant Air,SCK,"Stockton, CA: Stockton Metro",50,23,6.51,0,7,0,9.48,0,0,1395,721,0,256,0,418
2023,3,G4,Allegiant Air,SDF,"Louisville, KY: Louisville Muhammad Ali International",60,19,5.57,0.16,3.1,0,10.17,3,0,1163,407,4,119,0,633
2023,3,G4,Allegiant Air,SFB,"Sanford, FL: Orlando Sanford International",861,339,64.21,7.25,137.04,0.2,130.29,10,3,34544,10684,836,10330,11,12683
2023,3,G4,Allegiant Air,SGF,"Springfield, MO: Springfield-Branson National",60,9,0,0,2.28,0,6.72,0,0,984,0,0,172,0,812
2023,3,G4,Allegiant Air,SHV,"Shreveport, LA: Shreveport Regional",9,2,1,0,1,0,0,0,0,164,76,0,88,0,0
2023,3,G4,Allegiant Air,SMX,"Santa Maria, CA: Santa Maria Public/Capt. G. Allan Hancock Field",9,4,0,0,2.27,0,1.73,0,0,127,0,0,62,0,65
2023,3,G4,Allegiant Air,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",99,51,9.67,3.22,19.64,0,18.47,2,1,2799,487,243,705,0,1364
2023,3,G4,Allegiant Air,SPI,"Springfield, IL: Abraham Lincoln Capital",17,2,0,0,2,0,0,0,0,124,0,0,124,0,0
2023,3,G4,Allegiant Air,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",304,113,16.74,3.12,60.56,0,32.57,0,0,7923,1167,585,4094,0,2077
2023,3,G4,Allegiant Air,STC,"St. Cloud, MN: St. Cloud Regional",27,2,1,0,0.8,0.2,0,1,0,114,84,0,24,6,0
2023,3,G4,Allegiant Air,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",36,5,0.58,0,1.56,0,2.85,0,0,321,15,0,60,0,246
2023,3,G4,Allegiant Air,SYR,"Syracuse, NY: Syracuse Hancock International",59,10,3,0,3.85,0,3.15,0,0,360,57,0,142,0,161
2023,3,G4,Allegiant Air,TOL,"Toledo, OH: Eugene F Kranz Toledo Express",56,10,3.43,1,0.4,0,5.17,0,0,888,368,46,50,0,424
2023,3,G4,Allegiant Air,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",18,6,0.56,0.94,1.25,0,3.26,1,0,264,12,15,47,0,190
2023,3,G4,Allegiant Air,TUL,"Tulsa, OK: Tulsa International",27,11,4.04,1,3,0,2.96,0,0,835,434,193,60,0,148
2023,3,G4,Allegiant Air,TVC,"Traverse City, MI: Cherry Capital",41,6,2.2,1.92,1.88,0,0,1,0,215,114,47,54,0,0
2023,3,G4,Allegiant Air,TYS,"Knoxville, TN: McGhee Tyson",179,72,9.7,0.66,17.73,0,43.9,0,0,4813,397,105,796,0,3515
2023,3,G4,Allegiant Air,USA,"Concord, NC: Concord Padgett Regional",62,18,4.81,0.14,6.36,0,6.68,3,0,991,417,7,251,0,316
2023,3,G4,Allegiant Air,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",148,39,7.01,2.69,12.12,0,17.18,3,2,2879,948,363,410,0,1158
2023,3,G4,Allegiant Air,XNA,"Fayetteville, AR: Northwest Arkansas National",63,21,2.82,0.31,5.85,0.87,11.15,0,1,1640,745,5,247,41,602
2023,3,HA,Hawaiian Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",15,4,3,0,0,0,1,0,0,218,192,0,0,0,26
2023,3,HA,Hawaiian Airlines Inc.,BOS,"Boston, MA: Logan International",18,4,3.45,0,0,0,0.55,0,0,153,113,0,0,0,40
2023,3,HA,Hawaiian Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",2706,1266,504.92,84.15,154.5,10.72,511.72,18,0,54983,22329,2782,5610,278,23984
2023,3,HA,Hawaiian Airlines Inc.,ITO,"Hilo, HI: Hilo International",421,161,57.05,10.48,3.56,0,89.91,2,1,6290,1898,289,112,0,3991
2023,3,HA,Hawaiian Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",31,15,10.27,0,0,0,4.73,0,1,770,504,0,0,0,266
2023,3,HA,Hawaiian Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",681,207,70.65,14.04,2.87,0,119.43,3,0,8440,2811,397,73,0,5159
2023,3,HA,Hawaiian Airlines Inc.,LAS,"Las Vegas, NV: Harry Reid International",110,27,18.46,1,0,1,6.54,0,0,1307,819,36,0,22,430
2023,3,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",186,40,28.7,0,0,0,11.3,2,0,2636,2076,0,0,0,560
2023,3,HA,Hawaiian Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",62,22,16.52,0,0,0,5.48,1,0,988,795,0,0,0,193
2023,3,HA,Hawaiian Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",707,285,118.36,18.57,9.3,0,138.77,7,0,10765,4190,476,204,0,5895
2023,3,HA,Hawaiian Airlines Inc.,OAK,"Oakland, CA: Metro Oakland International",93,31,16.46,1,0,0.32,13.21,0,0,1480,794,35,0,10,641
2023,3,HA,Hawaiian Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",1338,466,255.49,17.98,11.81,3,177.72,9,3,20034,11820,759,405,126,6924
2023,3,HA,Hawaiian Airlines Inc.,ONT,"Ontario, CA: Ontario International",31,18,11.22,0,0,0,6.78,0,0,777,534,0,0,0,243
2023,3,HA,Hawaiian Airlines Inc.,PDX,"Portland, OR: Portland International",62,33,24.64,0,0,0.35,8.01,0,1,2008,1494,0,0,19,495
2023,3,HA,Hawaiian Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",31,7,6,0,0.4,0,0.6,0,0,250,202,0,19,0,29
2023,3,HA,Hawaiian Airlines Inc.,PPG,"Pago Pago, TT: Pago Pago International",9,4,4,0,0,0,0,0,0,131,131,0,0,0,0
2023,3,HA,Hawaiian Airlines Inc.,SAN,"San Diego, CA: San Diego International",62,23,11.96,0,0,0.94,10.1,0,1,1431,737,0,0,48,646
2023,3,HA,Hawaiian Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",65,32,21.54,0.29,0.56,0,9.61,1,0,1167,695,7,24,0,441
2023,3,HA,Hawaiian Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",62,25,18.02,0.79,0,0,6.19,1,0,991,713,30,0,0,248
2023,3,HA,Hawaiian Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",62,16,8.99,0,0,0,7.01,1,0,696,421,0,0,0,275
2023,3,HA,Hawaiian Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",62,24,9.62,0,0,0.38,13.99,0,0,892,309,0,0,10,573
2023,3,MQ,Envoy Air,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",31,3,0,1.31,1.69,0,0,0,0,403,0,191,212,0,0
2023,3,MQ,Envoy Air,ABI,"Abilene, TX: Abilene Regional",84,20,6.28,0.45,5.72,0,7.56,1,0,1008,223,16,187,0,582
2023,3,MQ,Envoy Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",27,6,1.41,0,1.85,0,2.73,1,0,185,31,0,58,0,96
2023,3,MQ,Envoy Air,AGS,"Augusta, GA: Augusta Regional at Bush Field",58,16,4.93,0.72,1.97,0,8.38,0,0,1016,154,187,42,0,633
2023,3,MQ,Envoy Air,AMA,"Amarillo, TX: Rick Husband Amarillo International",29,5,0.09,0.21,0.05,0,4.64,0,0,358,5,21,3,0,329
2023,3,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",31,12,3.1,0.67,4.79,0,3.44,0,0,399,69,19,151,0,160
2023,3,MQ,Envoy Air,ATW,"Appleton, WI: Appleton International",61,17,5.03,1.5,6.57,0,3.9,1,1,823,245,88,254,0,236
2023,3,MQ,Envoy Air,AUS,"Austin, TX: Austin - Bergstrom International",748,155,32.35,3.84,58.8,0,60.01,9,4,8849,2265,291,2388,0,3905
2023,3,MQ,Envoy Air,AVL,"Asheville, NC: Asheville Regional",62,11,0.08,0.64,5.65,0,4.64,1,0,600,4,28,141,0,427
2023,3,MQ,Envoy Air,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",31,2,0.84,0,0.44,0,0.72,2,1,118,42,0,27,0,49
2023,3,MQ,Envoy Air,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",,,,,,,,,,,,,,,
2023,3,MQ,Envoy Air,BDL,"Hartford, CT: Bradley International",9,1,0,0,0,0,1,1,0,23,0,0,0,0,23
2023,3,MQ,Envoy Air,BFL,"Bakersfield, CA: Meadows Field",62,16,3.12,0.44,3.38,1.1,7.96,1,0,792,133,17,143,27,472
2023,3,MQ,Envoy Air,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",140,33,6.96,1.84,13.35,0.02,10.83,0,0,1514,291,132,368,1,722
2023,3,MQ,Envoy Air,BIL,"Billings, MT: Billings Logan International",31,6,2.58,0,1.52,0,1.9,0,0,298,163,0,43,0,92
2023,3,MQ,Envoy Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",31,1,0,0,0,0,1,0,1,98,0,0,0,0,98
2023,3,MQ,Envoy Air,BNA,"Nashville, TN: Nashville International",238,61,16.19,1.95,23.8,0,19.06,2,2,2703,803,124,760,0,1016
2023,3,MQ,Envoy Air,BOS,"Boston, MA: Logan International",91,21,3.45,1.66,3.82,0,12.07,6,0,939,192,57,107,0,583
2023,3,MQ,Envoy Air,BRO,"Brownsville, TX: Brownsville South Padre Island International",93,19,2.93,2.26,4.67,0,9.14,3,0,1116,94,286,264,0,472
2023,3,MQ,Envoy Air,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",84,24,4.07,0.22,5.83,0.47,13.42,4,1,1308,264,8,241,7,788
2023,3,MQ,Envoy Air,BUF,"Buffalo, NY: Buffalo Niagara International",62,25,3.36,4.36,8.28,0,8.99,2,0,1015,299,153,249,0,314
2023,3,MQ,Envoy Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",31,8,2.18,0.66,3.1,0,2.06,0,0,287,109,29,94,0,55
2023,3,MQ,Envoy Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",35,10,1.72,1.64,5.37,0,1.27,1,0,414,77,62,179,0,96
2023,3,MQ,Envoy Air,CHA,"Chattanooga, TN: Lovell Field",84,20,4.72,1.31,8.96,0,5.01,2,0,1242,241,157,369,0,475
2023,3,MQ,Envoy Air,CHS,"Charleston, SC: Charleston AFB/International",97,23,1.67,0.09,7,1,13.23,0,0,1100,137,5,248,15,695
2023,3,MQ,Envoy Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",101,19,5.09,1.95,3.58,0,8.38,1,0,937,286,98,131,0,422
2023,3,MQ,Envoy Air,CLE,"Cleveland, OH: Cleveland-Hopkins International",56,9,2.56,1.85,3.06,0,1.54,0,0,327,95,76,86,0,70
2023,3,MQ,Envoy Air,CLT,"Charlotte, NC: Charlotte Douglas International",391,72,18.43,4.05,23.64,0,25.89,2,0,3787,943,319,843,0,1682
2023,3,MQ,Envoy Air,CMH,"Columbus, OH: John Glenn Columbus International",235,55,11.51,5.15,16.33,0,22.01,1,0,2366,413,459,567,0,927
2023,3,MQ,Envoy Air,CMI,"Champaign/Urbana, IL: University of Illinois/Willard",124,10,3.01,1.1,3.1,0,2.79,3,2,586,112,193,93,0,188
2023,3,MQ,Envoy Air,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",31,9,3.26,1.59,2.27,0,1.87,0,0,488,129,119,155,0,85
2023,3,MQ,Envoy Air,COU,"Columbia, MO: Columbia Regional",66,13,6.1,1.1,4.9,0,0.9,2,0,462,270,27,137,0,28
2023,3,MQ,Envoy Air,CRP,"Corpus Christi, TX: Corpus Christi International",176,32,9.34,3.97,5.07,0.13,13.48,3,0,2154,316,602,233,7,996
2023,3,MQ,Envoy Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",248,72,12.69,1.75,18.3,0.96,38.3,3,0,3887,758,87,606,26,2410
2023,3,MQ,Envoy Air,CWA,"Mosinee, WI: Central Wisconsin",62,12,2.68,2.23,5.3,0,1.79,1,0,558,138,232,133,0,55
2023,3,MQ,Envoy Air,DAB,"Daytona Beach, FL: Daytona Beach International",31,6,1.04,0.09,2.39,0,2.47,0,0,223,43,6,77,0,97
2023,3,MQ,Envoy Air,DAY,"Dayton, OH: James M Cox/Dayton International",,,,,,,,,,,,,,,
2023,3,MQ,Envoy Air,DCA,"Washington, DC: Ronald Reagan Washington National",248,45,12.45,1,18.89,0,12.66,0,0,1504,535,25,403,0,541
2023,3,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",3747,777,157.58,78.23,252.57,1.95,286.66,83,20,57454,13468,9110,13554,92,21230
2023,3,MQ,Envoy Air,DRO,"Durango, CO: Durango La Plata County",93,16,1.57,0.95,7.15,0,6.33,2,0,873,44,188,251,0,390
2023,3,MQ,Envoy Air,DSM,"Des Moines, IA: Des Moines International",53,6,1.36,1.3,2.62,0,0.71,1,0,275,107,90,60,0,18
2023,3,MQ,Envoy Air,DTW,"Detroit, MI: Detroit Metro Wayne County",40,15,5.51,2.28,2.11,0,5.09,1,0,796,311,95,78,0,312
2023,3,MQ,Envoy Air,ECP,"Panama City, FL: Northwest Florida Beaches International",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,3,MQ,Envoy Air,ELP,"El Paso, TX: El Paso International",85,31,10.01,0.07,4.33,0.52,16.08,0,0,1305,415,16,124,13,737
2023,3,MQ,Envoy Air,EVV,"Evansville, IN: Evansville Regional",62,6,1.15,0.67,0.72,0,3.46,1,0,550,97,60,41,0,352
2023,3,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",35,4,0,0.03,1,0,2.97,1,0,122,0,1,23,0,98
2023,3,MQ,Envoy Air,EYW,"Key West, FL: Key West International",119,31,3.49,0.45,16.66,0,10.4,0,0,1836,224,10,860,0,742
2023,3,MQ,Envoy Air,FAR,"Fargo, ND: Hector International",155,26,4.22,2.96,10.98,0,7.84,4,3,2232,433,644,310,0,845
2023,3,MQ,Envoy Air,FAT,"Fresno, CA: Fresno Yosemite International",31,13,0.79,0,1.44,0,10.77,0,0,681,38,0,44,0,599
2023,3,MQ,Envoy Air,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",31,8,1.01,0.56,3.7,0,2.73,0,0,354,25,20,161,0,148
2023,3,MQ,Envoy Air,FNT,"Flint, MI: Bishop International",,,,,,,,,,,,,,,
2023,3,MQ,Envoy Air,FSM,"Fort Smith, AR: Fort Smith Regional",53,9,2.64,1.39,2.32,0,2.66,0,1,464,147,59,83,0,175
2023,3,MQ,Envoy Air,GJT,"Grand Junction, CO: Grand Junction Regional",124,18,2.33,0,11.64,0,4.03,2,1,675,93,0,327,0,255
2023,3,MQ,Envoy Air,GNV,"Gainesville, FL: Gainesville Regional",62,22,3.52,0.05,7.92,0,10.51,0,0,1031,103,4,288,0,636
2023,3,MQ,Envoy Air,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",57,8,1.96,0.9,4.02,0,1.12,0,1,518,178,88,169,0,83
2023,3,MQ,Envoy Air,GRB,"Green Bay, WI: Green Bay Austin Straubel International",53,14,4.22,0.01,4.82,0,4.94,1,0,753,191,1,196,0,365
2023,3,MQ,Envoy Air,GRK,"Killeen, TX: Robert Gray AAF",97,19,5.74,0.35,5.89,0,7.02,3,0,1314,183,37,441,0,653
2023,3,MQ,Envoy Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",106,15,3.25,2.63,4.54,0,4.58,0,0,641,165,61,167,0,248
2023,3,MQ,Envoy Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",93,25,5.7,4.5,5.91,0,8.89,0,0,2081,481,444,305,0,851
2023,3,MQ,Envoy Air,GSP,"Greer, SC: Greenville-Spartanburg International",66,20,2.77,1.62,5.76,1,8.86,0,0,1081,84,86,303,67,541
2023,3,MQ,Envoy Air,HHH,"Hilton Head, SC: Hilton Head Airport",62,11,2.64,2,2.87,0,3.49,0,0,672,88,202,89,0,293
